"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"211",NA,"CHURCH & FRANKLIN","ST","CHURCH & FRANKLIN ST","CHURCH & FRANKLIN ST","CHURCH & FRANKLIN ST","CHURCH & FRANKLIN ST"
"212",NA,"H. S. BROOKLYN","ST","H. S. BROOKLYN ST","H. S. BROOKLYN ST","H. S. BROOKLYN ST","H. S. BROOKLYN ST"
"213",NA,"H. BKLYN","ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST","H. BKLYN ST"
"214",NA,", ENG.","ST",", ENG. ST",", ENG. ST",", ENG. ST",", ENG. ST"
"215",28,"LEXINGTON","ST","28 LEXINGTON ST","28 LEXINGTON ST","28 LEXINGTON ST","28 LEXINGTON ST"
"216",NA,"E 25T , AVE B AND AVE 3.","AVE","E 25T , AVE B AND AVE 3. AVE","E 25T , AVE B AND AVE 3. AVE","E 25THT , AVE B AND AVE 3. AVE","E 25THT , AVE B AND AVE 3. AVE"
"217",NA,"ASTOR","ST","ASTOR ST","ASTOR ST","ASTOR ST","ASTOR ST"
"218",NA,"CAR","ST","CAR ST","CAR ST","CAR ST","CAR ST"
"219",33,"AVE H","AVE","33 AVE H AVE","THIRTY-THREE AVE H AVE","33 AVE H AVE","THIRTY-THREE AVE H AVE"
"220",127,"TWELH","ST","127 TWELH ST","127 TWELH ST","127 TWELH ST","127 TWELH ST"
"221",NA,"ASTOR","ST","ASTOR ST","ASTOR ST","ASTOR ST","ASTOR ST"
"222",19,"AVE H","AVE","19 AVE H AVE","NINETEEN AVE H AVE","19 AVE H AVE","NINETEEN AVE H AVE"
"223",NA,"80 NASSAU AND 1 TWELH,H. G. JANE","ST","80 NASSAU AND 1 TWELH,H. G. JANE ST","80 NASSAU AND 1 TWELH,H. G. JANE ST","80TH NASSAU AND 1 TWELH,H. G. JANE ST","80TH NASSAU AND 1 TWELH,H. G. JANE ST"
"224",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"225",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"226",NA,"WMSBURGH","ST","WMSBURGH ST","WMSBURGH ST","WMSBURGH ST","WMSBURGH ST"
"227",NA,"W 29 & AVE. H","AVE","W 29 & AVE. H AVE","W 29 & AVE. H AVE","W 29TH & AVE. H AVE","W 29TH & AVE. H AVE"
"228",NA,"WMSBURG","ST","WMSBURG ST","WMSBURG ST","WMSBURG ST","WMSBURG ST"
"229",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"230",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"231",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"232",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"233",NA,"H. W HOBOKEN","ST","H. W HOBOKEN ST","H. W HOBOKEN ST","H. W HOBOKEN ST","H. W HOBOKEN ST"
"234",105,"AVE H","AVE","105 AVE H AVE","ONE HUNDRED FIVE AVE H AVE","105 AVE H AVE","ONE HUNDRED FIVE AVE H AVE"
"235",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"236",NA,", ENG.","ST",", ENG. ST",", ENG. ST",", ENG. ST",", ENG. ST"
"237",NA,"ORANGE & HESTER","ST","ORANGE & HESTER ST","ORANGE & HESTER ST","ORANGE & HESTER ST","ORANGE & HESTER ST"
"238",47,"AVE H","AVE","47 AVE H AVE","FORTY-SEVEN AVE H AVE","47 AVE H AVE","FORTY-SEVEN AVE H AVE"
"239",NA,"R 27C","ST","R 27C ST","R 27C ST","R 27THC ST","R 27THC ST"
"240",NA,"SBRG","ST","SBRG ST","SBRG ST","SBRG ST","SBRG ST"
"241",NA,"STATE & POWERS , BROOKLYN.","ST","STATE & POWERS , BROOKLYN. ST","STATE & POWERS , BROOKLYN. ST","STATE & POWERS , BROOKLYN. ST","STATE & POWERS , BROOKLYN. ST"
"242",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"243",NA,"ASTOR","ST","ASTOR ST","ASTOR ST","ASTOR ST","ASTOR ST"
"244",NA,"3, H E R 27 & AVE H 3","AVE","3, H E R 27 & AVE H 3 AVE","3, H E R 27 & AVE H 3 AVE","3RD, H E R 27 & AVE H 3 AVE","3RD, H E R 27 & AVE H 3 AVE"
"245",NA,"H. PEARLSTREET","ST","H. PEARLSTREET ST","H. PEARLSTREET ST","H. PEARLSTREET ST","H. PEARLSTREET ST"
"246",245,"AVE H","AVE","245 AVE H AVE","TWO HUNDRED FORTY-FIVE AVE H AVE","245 AVE H AVE","TWO HUNDRED FORTY-FIVE AVE H AVE"
"247",NA,"H. PEARL H.","ST","H. PEARL H. ST","H. PEARL H. ST","H. PEARL H. ST","H. PEARL H. ST"
"248",NA,"N. JERY","ST","N. JERY ST","N. JERY ST","N. JERY ST","N. JERY ST"
"249",40,"AVE H","AVE","40 AVE H AVE","FORTY AVE H AVE","40 AVE H AVE","FORTY AVE H AVE"
"250",NA,"ASTORIA  ,","ST","ASTORIA  , ST","ASTORIA  , ST","ASTORIA  , ST","ASTORIA  , ST"
"251",NA,"CARLTON","ST","CARLTON ST","CARLTON ST","CARLTON ST","CARLTON ST"
"252",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"253",NA,"CARLTON","ST","CARLTON ST","CARLTON ST","CARLTON ST","CARLTON ST"
"254",NA,"WMS","ST","WMS ST","WMS ST","WMS ST","WMS ST"
"255",204,"BROOMO","ST","204 BROOMO ST","204 BROOMO ST","204 BROOMO ST","204 BROOMO ST"
"256",NA,"JUDSONS H.","ST","JUDSONS H. ST","JUDSONS H. ST","JUDSONS H. ST","JUDSONS H. ST"
"257",NA,"SBG","ST","SBG ST","SBG ST","SBG ST","SBG ST"
"258",NA,"HIGHTS","ST","HIGHTS ST","HIGHTS ST","HIGHTS ST","HIGHTS ST"
"259",18,"AVE H","AVE","18 AVE H AVE","EIGHTEEN AVE H AVE","18 AVE H AVE","EIGHTEEN AVE H AVE"
"260",NA,"U. S.","ST","U. S. ST","U. S. ST","U. S. ST","U. S. ST"
"261",14,"AVE H","AVE","14 AVE H AVE","FOURTEEN AVE H AVE","14 AVE H AVE","FOURTEEN AVE H AVE"
"262",NA,"BUTTS","ST","BUTTS ST","BUTTS ST","BUTTS ST","BUTTS ST"
"263",21,"AVE H","AVE","21 AVE H AVE","TWENTY-ONE AVE H AVE","21 AVE H AVE","TWENTY-ONE AVE H AVE"
"264",NA,"E CHESTY","ST","E CHESTY ST","E CHESTY ST","E CHESTY ST","E CHESTY ST"
"265",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"266",NA,"EVIHE","ST","EVIHE ST","EVIHE ST","EVIHE ST","EVIHE ST"
"267",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"268",37,"AVE H","AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE","37 AVE H AVE","THIRTY-SEVEN AVE H AVE"
"269",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"270",NA,", MASS","ST",", MASS ST",", MASS ST",", MASS ST",", MASS ST"
"271",NA,"CALIFORNIA","ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST","CALIFORNIA ST"
"272",NA,"1 JEFFERSON MARKET  , AND 9 AVE C H 6,H. LA AMOS","AVE","1 JEFFERSON MARKET  , AND 9 AVE C H 6,H. LA AMOS AVE","1 JEFFERSON MARKET  , AND 9 AVE C H 6,H. LA AMOS AVE","1ST JEFFERSON MARKET  , AND 9 AVE C H 6,H. LA AMOS AVE","1ST JEFFERSON MARKET  , AND 9 AVE C H 6,H. LA AMOS AVE"
"273",NA,"H H 4. CORTLANDT","ST","H H 4. CORTLANDT ST","H H 4. CORTLANDT ST","H H 4TH. CORTLANDT ST","H H 4TH. CORTLANDT ST"
"274",NA,"CTY","ST","CTY ST","CTY ST","CTY ST","CTY ST"
"275",NA,"LOSTYVSANT","ST","LOSTYVSANT ST","LOSTYVSANT ST","LOSTYVSANT ST","LOSTYVSANT ST"
"276",NA,"274BOWERY AND 241","ST","274BOWERY AND 241 ST","274BOWERY AND 241 ST","274THBOWERY AND 241 ST","274THBOWERY AND 241 ST"
"277",NA,"WASHGTN & ROBINSON","ST","WASHGTN & ROBINSON ST","WASHGTN & ROBINSON ST","WASHGTN & ROBINSON ST","WASHGTN & ROBINSON ST"
"278",NA,"BARNUMS .","ST","BARNUMS . ST","BARNUMS . ST","BARNUMS . ST","BARNUMS . ST"
"279",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"280",NA,"WMSBURG","ST","WMSBURG ST","WMSBURG ST","WMSBURG ST","WMSBURG ST"
"281",42,"AVE H","AVE","42 AVE H AVE","FORTY-TWO AVE H AVE","42 AVE H AVE","FORTY-TWO AVE H AVE"
"282",NA,"WMSBURGH","ST","WMSBURGH ST","WMSBURGH ST","WMSBURGH ST","WMSBURGH ST"
"283",36,"AVE H","AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE"
"284",NA,"11, H W R 36 & AVE H 11","AVE","11, H W R 36 & AVE H 11 AVE","11, H W R 36 & AVE H 11 AVE","11TH, H W R 36 & AVE H 11 AVE","11TH, H W R 36 & AVE H 11 AVE"
"285",36,"AVE H","AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE"
"286",NA,"DUANE & WILLIAM","ST","DUANE & WILLIAM ST","DUANE & WILLIAM ST","DUANE & WILLIAM ST","DUANE & WILLIAM ST"
"287",NA,"OYSTER B.","ST","OYSTER B. ST","OYSTER B. ST","OYSTER B. ST","OYSTER B. ST"
"288",NA,"WMSBURG","ST","WMSBURG ST","WMSBURG ST","WMSBURG ST","WMSBURG ST"
"289",NA,", L. I.","ST",", L. I. ST",", L. I. ST",", L. I. ST",", L. I. ST"
"290",NA,"RAVENSWD  ,","AVE","RAVENSWD  , AVE","RAVENSWD  , AVE","RAVENSWD  , AVE","RAVENSWD  , AVE"
"291",NA,"WALKR & ELDRIDGE","ST","WALKR & ELDRIDGE ST","WALKR & ELDRIDGE ST","WALKR & ELDRIDGE ST","WALKR & ELDRIDGE ST"
"292",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"293",53,"UNIVRSTY PL","PL","53 UNIVRSTY PL","53 UNIVRSTY PL","53 UNIVRSTY PL","53 UNIVRSTY PL"
"294",17,"AVE H","AVE","17 AVE H AVE","SEVENTEEN AVE H AVE","17 AVE H AVE","SEVENTEEN AVE H AVE"
"295",NA,"ASTOR","ST","ASTOR ST","ASTOR ST","ASTOR ST","ASTOR ST"
"296",NA,"8TB ANDL","ST","8TB ANDL ST","8TB ANDL ST","8THTB ANDL ST","8THTB ANDL ST"
"297",NA,"WESTERN","ST","WESTERN ST","WESTERN ST","WESTERN ST","WESTERN ST"
"298",194,"MADISN","ST","194 MADISN ST","194 MADISN ST","194 MADISN ST","194 MADISN ST"
"299",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"300",22,"AVE H","AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE"
"301",22,"FOOT","ST","22 FOOT ST","22 FOOT ST","22 FOOT ST","22 FOOT ST"
"302",62,"AVE H","AVE","62 AVE H AVE","SIXTY-TWO AVE H AVE","62 AVE H AVE","SIXTY-TWO AVE H AVE"
"303",NA,"Ã¢ÂÂ N. WILLIAM","ST","Ã¢ÂÂ N. WILLIAM ST","Ã¢ÂÂ N. WILLIAM ST","Ã¢ÂÂ N. WILLIAM ST","Ã¢ÂÂ N. WILLIAM ST"
"304",NA,"J. CITY","ST","J. CITY ST","J. CITY ST","J. CITY ST","J. CITY ST"
"305",NA,"CARLTONUSE","ST","CARLTONUSE ST","CARLTONUSE ST","CARLTONUSE ST","CARLTONUSE ST"
"306",NA,"S HOTL","ST","S HOTL ST","S HOTL ST","S HOTL ST","S HOTL ST"
"307",NA,"9 & W 31, H AVE N W 31","AVE","9 & W 31, H AVE N W 31 AVE","9 & W 31, H AVE N W 31 AVE","9TH & W 31, H AVE N W 31 AVE","9TH & W 31, H AVE N W 31 AVE"
"308",NA,"H. ULSTER CO","ST","H. ULSTER CO ST","H. ULSTER CO ST","H. ULSTER CO ST","H. ULSTER CO ST"
"309",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"310",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"311",NA,"Ã¢ÂÂ BROADWAY & W 40","AVE","Ã¢ÂÂ BROADWAY & W 40 AVE","Ã¢ÂÂ BROADWAY & W 40 AVE","Ã¢ÂÂ BROADWAY & W 40TH AVE","Ã¢ÂÂ BROADWAY & W 40TH AVE"
"312",NA,"H. FRANKLIN","ST","H. FRANKLIN ST","H. FRANKLIN ST","H. FRANKLIN ST","H. FRANKLIN ST"
"313",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"314",18,"AVE H","AVE","18 AVE H AVE","EIGHTEEN AVE H AVE","18 AVE H AVE","EIGHTEEN AVE H AVE"
"315",NA,"TEL","ST","TEL ST","TEL ST","TEL ST","TEL ST"
"316",NA,"ELM & GRAND","ST","ELM & GRAND ST","ELM & GRAND ST","ELM & GRAND ST","ELM & GRAND ST"
"317",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"318",NA,"1, H E R 25 & AVE H 1","AVE","1, H E R 25 & AVE H 1 AVE","1, H E R 25 & AVE H 1 AVE","1ST, H E R 25 & AVE H 1 AVE","1ST, H E R 25 & AVE H 1 AVE"
"319",NA,"WILLLAMSBURGH","ST","WILLLAMSBURGH ST","WILLLAMSBURGH ST","WILLLAMSBURGH ST","WILLLAMSBURGH ST"
"320",NA,"CLINTON & STATE , BROOKLYN","ST","CLINTON & STATE , BROOKLYN ST","CLINTON & STATE , BROOKLYN ST","CLINTON & STATE , BROOKLYN ST","CLINTON & STATE , BROOKLYN ST"
"321",NA,"IRVING H.","ST","IRVING H. ST","IRVING H. ST","IRVING H. ST","IRVING H. ST"
"322",NA,"BULLS","ST","BULLS ST","BULLS ST","BULLS ST","BULLS ST"
"323",NA,"74.","ST","74. ST","74. ST","74TH. ST","74TH. ST"
"324",NA,"WMSBURG","ST","WMSBURG ST","WMSBURG ST","WMSBURG ST","WMSBURG ST"
"325",NA,"WIL LIAMSBURGH","ST","WIL LIAMSBURGH ST","WIL LIAMSBURGH ST","WIL LIAMSBURGH ST","WIL LIAMSBURGH ST"
"326",NA,", LCXINGTON AVE.","AVE",", LCXINGTON AVE. AVE",", LCXINGTON AVE. AVE",", LCXINGTON AVE. AVE",", LCXINGTON AVE. AVE"
"327",NA,"N IS","ST","N IS ST","N IS ST","N IS ST","N IS ST"
"328",NA,"MOBILE","ST","MOBILE ST","MOBILE ST","MOBILE ST","MOBILE ST"
"329",NA,"CLASON AVE.","AVE","CLASON AVE. AVE","CLASON AVE. AVE","CLASON AVE. AVE","CLASON AVE. AVE"
"330",27,"AVE H","AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE"
"331",NA,"SBG","ST","SBG ST","SBG ST","SBG ST","SBG ST"
"332",NA,"GOWANUS","ST","GOWANUS ST","GOWANUS ST","GOWANUS ST","GOWANUS ST"
"333",135,"AVE H","AVE","135 AVE H AVE","ONE HUNDRED THIRTY-FIVE AVE H AVE","135 AVE H AVE","ONE HUNDRED THIRTY-FIVE AVE H AVE"
"334",139,"W 19","ST","139 W 19 ST","139 W 19 ST","139 W 19TH ST","139 W 19TH ST"
"335",NA,"E 11 AVE C H 6,H. IS CHRISTOPHER","AVE","E 11 AVE C H 6,H. IS CHRISTOPHER AVE","E 11 AVE C H 6,H. IS CHRISTOPHER AVE","E 11TH AVE C H 6,H. IS CHRISTOPHER AVE","E 11TH AVE C H 6,H. IS CHRISTOPHER AVE"
"336",63,"HMERSLY","ST","63 HMERSLY ST","63 HMERSLY ST","63 HMERSLY ST","63 HMERSLY ST"
"337",NA,"WILIIAMSBGH","ST","WILIIAMSBGH ST","WILIIAMSBGH ST","WILIIAMSBGH ST","WILIIAMSBGH ST"
"338",NA,"AVE R H 9 & W 37","AVE","AVE R H 9 & W 37 AVE","AVE R H 9 & W 37 AVE","AVE R H 9TH & W 37 AVE","AVE R H 9TH & W 37 AVE"
"339",22,"AVE H","AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE"
"340",NA,"HARLEM","ST","HARLEM ST","HARLEM ST","HARLEM ST","HARLEM ST"
"341",NA,"Ã¢ÂÂ","ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST","Ã¢ÂÂ ST"
"342",NA,"WRNSBURGH","ST","WRNSBURGH ST","WRNSBURGH ST","WRNSBURGH ST","WRNSBURGH ST"
"343",NA,"AMERICAN","ST","AMERICAN ST","AMERICAN ST","AMERICAN ST","AMERICAN ST"
"344",39,"BROADWAY","AVE","39 BROADWAY AVE","THIRTY-NINE BROADWAY AVE","39 BROADWAY AVE","THIRTY-NINE BROADWAY AVE"
"345",NA,"DEGRAW & HENRY , BROOKLYN","ST","DEGRAW & HENRY , BROOKLYN ST","DEGRAW & HENRY , BROOKLYN ST","DEGRAW & HENRY , BROOKLYN ST","DEGRAW & HENRY , BROOKLYN ST"
"346",32,"AVE H","AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE","32 AVE H AVE","THIRTY-TWO AVE H AVE"
"347",NA,"AVE A & E 21","AVE","AVE A & E 21 AVE","AVE A & E 21 AVE","AVE A & E 21ST AVE","AVE A & E 21ST AVE"
"348",NA,"BARNUMS HOT.","ST","BARNUMS HOT. ST","BARNUMS HOT. ST","BARNUMS HOT. ST","BARNUMS HOT. ST"
"349",17,"AVE H","AVE","17 AVE H AVE","SEVENTEEN AVE H AVE","17 AVE H AVE","SEVENTEEN AVE H AVE"
"350",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"351",NA,"RATHBUNS","ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST","RATHBUNS ST"
"352",NA,"SLAND","ST","SLAND ST","SLAND ST","SLAND ST","SLAND ST"
"353",NA,"HAM","ST","HAM ST","HAM ST","HAM ST","HAM ST"
"354",NA,"FRONT & DOCK , BROOKLYN","ST","FRONT & DOCK , BROOKLYN ST","FRONT & DOCK , BROOKLYN ST","FRONT & DOCK , BROOKLYN ST","FRONT & DOCK , BROOKLYN ST"
"355",19,"AVE H","AVE","19 AVE H AVE","NINETEEN AVE H AVE","19 AVE H AVE","NINETEEN AVE H AVE"
"356",241,"5ECOND","ST","241 5ECOND ST","241 5ECOND ST","241 5THECOND ST","241 5THECOND ST"
"357",856,"BROADWAY","AVE","856 BROADWAY AVE","EIGHT HUNDRED FIFTY-SIX BROADWAY AVE","856 BROADWAY AVE","EIGHT HUNDRED FIFTY-SIX BROADWAY AVE"
"358",168,"CHRISR","ST","168 CHRISR ST","168 CHRISR ST","168 CHRISR ST","168 CHRISR ST"
"359",NA,"SCHERMERHORN & BOND , BROOKLYN","ST","SCHERMERHORN & BOND , BROOKLYN ST","SCHERMERHORN & BOND , BROOKLYN ST","SCHERMERHORN & BOND , BROOKLYN ST","SCHERMERHORN & BOND , BROOKLYN ST"
"360",NA,"STATE & BOND , BROOKLYN","ST","STATE & BOND , BROOKLYN ST","STATE & BOND , BROOKLYN ST","STATE & BOND , BROOKLYN ST","STATE & BOND , BROOKLYN ST"
"361",NA,"19WMGTN","ST","19WMGTN ST","19WMGTN ST","19THWMGTN ST","19THWMGTN ST"
"362",NA,"AVE A & E 14","AVE","AVE A & E 14 AVE","AVE A & E 14 AVE","AVE A & E 14TH AVE","AVE A & E 14TH AVE"
"363",25,"AVE H","AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE"
"364",NA,"JUDSONS","ST","JUDSONS ST","JUDSONS ST","JUDSONS ST","JUDSONS ST"
"365",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"366",NA,"BROADWAY & W 30","AVE","BROADWAY & W 30 AVE","BROADWAY & W 30 AVE","BROADWAY & W 30TH AVE","BROADWAY & W 30TH AVE"
"367",25,"AVE H","AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE","25 AVE H AVE","TWENTY-FIVE AVE H AVE"
"368",NA,"WILLAMSBURGH","ST","WILLAMSBURGH ST","WILLAMSBURGH ST","WILLAMSBURGH ST","WILLAMSBURGH ST"
"369",27,"AVE H","AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE"
"370",44,"AVE H","AVE","44 AVE H AVE","FORTY-FOUR AVE H AVE","44 AVE H AVE","FORTY-FOUR AVE H AVE"
"371",NA,"MADISON AVE & E 23","AVE","MADISON AVE & E 23 AVE","MADISON AVE & E 23 AVE","MADISON AVE & E 23RD AVE","MADISON AVE & E 23RD AVE"
"372",NA,"CO.","ST","CO. ST","CO. ST","CO. ST","CO. ST"
"373",624,"B.WAY","ST","624 B.WAY ST","624 B.WAY ST","624 B.WAY ST","624 B.WAY ST"
"374",23,"AVE H","AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE","23 AVE H AVE","TWENTY-THREE AVE H AVE"
"375",NA,"BROADWAY & W 25","AVE","BROADWAY & W 25 AVE","BROADWAY & W 25 AVE","BROADWAY & W 25TH AVE","BROADWAY & W 25TH AVE"
"376",28,"AVE H","AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE","28 AVE H AVE","TWENTY-EIGHT AVE H AVE"
"377",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"378",NA,"CO.","ST","CO. ST","CO. ST","CO. ST","CO. ST"
"379",60,"AVE H","AVE","60 AVE H AVE","SIXTY AVE H AVE","60 AVE H AVE","SIXTY AVE H AVE"
"380",26,"AVE H","AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE","26 AVE H AVE","TWENTY-SIX AVE H AVE"
"381",NA,"NATL","ST","NATL ST","NATL ST","NATL ST","NATL ST"
"382",94,"FRONT , ATLANTIC H.","ST","94 FRONT , ATLANTIC H. ST","94 FRONT , ATLANTIC H. ST","94 FRONT , ATLANTIC H. ST","94 FRONT , ATLANTIC H. ST"
"383",27,"AVE H","AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE","27 AVE H AVE","TWENTY-SEVEN AVE H AVE"
"384",21,"AVE H","AVE","21 AVE H AVE","TWENTY-ONE AVE H AVE","21 AVE H AVE","TWENTY-ONE AVE H AVE"
"385",NA,"HAMERSLEY AND","ST","HAMERSLEY AND ST","HAMERSLEY AND ST","HAMERSLEY AND ST","HAMERSLEY AND ST"
"386",115,"ALLEN","ST","115 ALLEN ST","115 ALLEN ST","115 ALLEN ST","115 ALLEN ST"
"387",NA,"HEMPSTEAD  ,","ST","HEMPSTEAD  , ST","HEMPSTEAD  , ST","HEMPSTEAD  , ST","HEMPSTEAD  , ST"
"388",26,"4","ST","26 4 ST","26 4 ST","26 4TH ST","26 4TH ST"
"389",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"390",22,"AVE H","AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE","22 AVE H AVE","TWENTY-TWO AVE H AVE"
"391",NA,"DUNNINGS","ST","DUNNINGS ST","DUNNINGS ST","DUNNINGS ST","DUNNINGS ST"
"392",NA,"SBG","ST","SBG ST","SBG ST","SBG ST","SBG ST"
"393",30,"AVE H","AVE","30 AVE H AVE","THIRTY AVE H AVE","30 AVE H AVE","THIRTY AVE H AVE"
"394",28,"MADISON","ST","28 MADISON ST","28 MADISON ST","28 MADISON ST","28 MADISON ST"
"395",36,"AVE H","AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE","36 AVE H AVE","THIRTY-SIX AVE H AVE"
"396",NA,"LIVINGSTON & NEVINS BROOKLYN","ST","LIVINGSTON & NEVINS BROOKLYN ST","LIVINGSTON & NEVINS BROOKLYN ST","LIVINGSTON & NEVINS BROOKLYN ST","LIVINGSTON & NEVINS BROOKLYN ST"
"397",40,"AVE H","AVE","40 AVE H AVE","FORTY AVE H AVE","40 AVE H AVE","FORTY AVE H AVE"
"398",NA,"3 FRONT AND 28 MORE,H. S. BKLYN","ST","3 FRONT AND 28 MORE,H. S. BKLYN ST","3 FRONT AND 28 MORE,H. S. BKLYN ST","3RD FRONT AND 28 MORE,H. S. BKLYN ST","3RD FRONT AND 28 MORE,H. S. BKLYN ST"
"399",23,"LEXINGTON","ST","23 LEXINGTON ST","23 LEXINGTON ST","23 LEXINGTON ST","23 LEXINGTON ST"
"400",NA,"ASTOR","ST","ASTOR ST","ASTOR ST","ASTOR ST","ASTOR ST"
"401",NA,"ASTOR","ST","ASTOR ST","ASTOR ST","ASTOR ST","ASTOR ST"
"402",40,"AVE H","AVE","40 AVE H AVE","FORTY AVE H AVE","40 AVE H AVE","FORTY AVE H AVE"
"403",NA,"H. HERKIMER CO","ST","H. HERKIMER CO ST","H. HERKIMER CO ST","H. HERKIMER CO ST","H. HERKIMER CO ST"
"404",NA,"SBGH","ST","SBGH ST","SBGH ST","SBGH ST","SBGH ST"
"405",35,"AVE H","AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE","35 AVE H AVE","THIRTY-FIVE AVE H AVE"
"406",NA,"DEGRAW & CLINTON , BROOKLYN","ST","DEGRAW & CLINTON , BROOKLYN ST","DEGRAW & CLINTON , BROOKLYN ST","DEGRAW & CLINTON , BROOKLYN ST","DEGRAW & CLINTON , BROOKLYN ST"
"407",NA,"CT  ,","ST","CT  , ST","CT  , ST","CT  , ST","CT  , ST"
"408",113,"WASHINGTON","ST","113 WASHINGTON ST","113 WASHINGTON ST","113 WASHINGTON ST","113 WASHINGTON ST"
"409",NA,"BROOKLVN","ST","BROOKLVN ST","BROOKLVN ST","BROOKLVN ST","BROOKLVN ST"
"410",NA,"GLOBE","ST","GLOBE ST","GLOBE ST","GLOBE ST","GLOBE ST"
