"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"251",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"252",NA,"CHARLTON & WEST","ST","CHARLTON & WEST","CHARLTON & WEST","CHARLTON & WEST","CHARLTON & WEST"
"253",NA,"LEX AVE & 24","AVE","LEX AVE & 24 AVE","LEX AVE & 24 AVE","LEX AVE & 24TH AVE","LEX AVE & 24TH AVE"
"254",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"255",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"256",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"257",472,"PEARL","ST","472 PEARL ST","472 PEARL ST","472 PEARL ST","472 PEARL ST"
"258",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"259",1,"BOWERY","ST","1 BOWERY ST","1 BOWERY ST","1 BOWERY ST","1 BOWERY ST"
"260",298,"MULBERRY","ST","298 MULBERRY ST","298 MULBERRY ST","298 MULBERRY ST","298 MULBERRY ST"
"261",NA,"AVE. B & TWELH","AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE"
"262",65,"MACDOUGAL","ST","65 MACDOUGAL ST","65 MACDOUGAL ST","65 MACDOUGAL ST","65 MACDOUGAL ST"
"263",NA,"5","ST","5 ST","5 ST","5TH ST","5TH ST"
"264",10,".","ST","10 . ST","10 . ST","10 . ST","10 . ST"
"265",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"266",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"267",497,"PRL","ST","497 PRL ST","497 PRL ST","497 PRL ST","497 PRL ST"
"268",53,"AMOS","ST","53 AMOS ST","53 AMOS ST","53 AMOS ST","53 AMOS ST"
"269",53,"AMOS","ST","53 AMOS ST","53 AMOS ST","53 AMOS ST","53 AMOS ST"
"270",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"271",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"272",NA,"PL.","ST","PL. ST","PL. ST","PL. ST","PL. ST"
"273",30,"CARMINE","ST","30 CARMINE ST","30 CARMINE ST","30 CARMINE ST","30 CARMINE ST"
"274",NA,"BAX","ST","BAX ST","BAX ST","BAX ST","BAX ST"
"275",560,"PEARL","ST","560 PEARL ST","560 PEARL ST","560 PEARL ST","560 PEARL ST"
"276",NA,"ORCHARD & WALKER","ST","ORCHARD & WALKER ST","ORCHARD & WALKER ST","ORCHARD & WALKER ST","ORCHARD & WALKER ST"
"277",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"278",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"279",NA,"EAST B. DELANCEY AND RIVINGTON","ST","EAST B. DELANCEY AND RIVINGTON ST","EAST B. DELANCEY AND RIVINGTON ST","EAST B. DELANCEY AND RIVINGTON ST","EAST B. DELANCEY AND RIVINGTON ST"
"280",NA,"E 13 & AVE. B.","AVE","E 13 & AVE. B. AVE","E 13 & AVE. B. AVE","E 13TH & AVE. B. AVE","E 13TH & AVE. B. AVE"
"281",NA,"280BRG & MYRTLE AVE. BROOKLYN","AVE","280BRG & MYRTLE AVE. BROOKLYN AVE","280BRG & MYRTLE AVE. BROOKLYN AVE","280THBRG & MYRTLE AVE. BROOKLYN AVE","280THBRG & MYRTLE AVE. BROOKLYN AVE"
"282",56,"WALKER","ST","56 WALKER ST","56 WALKER ST","56 WALKER ST","56 WALKER ST"
"283",NA,"BEA","ST","BEA ST","BEA ST","BEA ST","BEA ST"
"284",347,"SPRING , CLINTON MARKET","ST","347 SPRING , CLINTON MARKET ST","347 SPRING , CLINTON MARKET ST","347 SPRING , CLINTON MARKET ST","347 SPRING , CLINTON MARKET ST"
"285",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"286",NA,"BLEECKER C BANK , HUDSON & TROY AND BETHUNE , N WASHINGTON","ST","BLEECKER C BANK , HUDSON & TROY AND BETHUNE , N WASHINGTON ST","BLEECKER C BANK , HUDSON & TROY AND BETHUNE , N WASHINGTON ST","BLEECKER C BANK , HUDSON & TROY AND BETHUNE , N WASHINGTON ST","BLEECKER C BANK , HUDSON & TROY AND BETHUNE , N WASHINGTON ST"
"287",NA,"BEA","ST","BEA ST","BEA ST","BEA ST","BEA ST"
"288",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"289",114,"WESLEY PL","PL","114 WESLEY PL","114 WESLEY PL","114 WESLEY PL","114 WESLEY PL"
"290",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"291",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"292",20,"JOHN","ST","20 JOHN ST","20 JOHN ST","20 JOHN ST","20 JOHN ST"
"293",NA,"BEC","ST","BEC ST","BEC ST","BEC ST","BEC ST"
"294",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"295",52,"LEONARD","ST","52 LEONARD ST","52 LEONARD ST","52 LEONARD ST","52 LEONARD ST"
"296",207,"5WILLM","ST","207 5WILLM ST","207 5WILLM ST","207 5THWILLM ST","207 5THWILLM ST"
"297",140,"PITT","ST","140 PITT ST","140 PITT ST","140 PITT ST","140 PITT ST"
"298",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"299",98,"1","ST","98 1 ST","98 1 ST","98 1ST ST","98 1ST ST"
"300",152,"VARICK","ST","152 VARICK ST","152 VARICK ST","152 VARICK ST","152 VARICK ST"
"301",NA,"BEE","ST","BEE ST","BEE ST","BEE ST","BEE ST"
"302",61,"10","ST","61 10 ST","61 10 ST","61 10TH ST","61 10TH ST"
"303",53,"ESSEX","ST","53 ESSEX ST","53 ESSEX ST","53 ESSEX ST","53 ESSEX ST"
"304",45,"RIDGE","ST","45 RIDGE ST","45 RIDGE ST","45 RIDGE ST","45 RIDGE ST"
"305",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"306",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"307",NA,"BEH","ST","BEH ST","BEH ST","BEH ST","BEH ST"
"308",NA,"5","ST","5 ST","5 ST","5TH ST","5TH ST"
"309",NA,"BEL","ST","BEL ST","BEL ST","BEL ST","BEL ST"
"310",NA,"577BROADWAY","AVE","577BROADWAY AVE","577BROADWAY AVE","577THBROADWAY AVE","577THBROADWAY AVE"
"311",243,"CENTRE","ST","243 CENTRE ST","243 CENTRE ST","243 CENTRE ST","243 CENTRE ST"
"312",5,"5 HOBOKEN","ST","5 5 HOBOKEN ST","5 5 HOBOKEN ST","5 5TH HOBOKEN ST","5 5TH HOBOKEN ST"
"313",NA,"BEL","ST","BEL ST","BEL ST","BEL ST","BEL ST"
"314",8,"GOLD","ST","8 GOLD ST","8 GOLD ST","8 GOLD ST","8 GOLD ST"
"315",326,"BOWERY","ST","326 BOWERY ST","326 BOWERY ST","326 BOWERY ST","326 BOWERY ST"
"316",121,"SHERIFF","ST","121 SHERIFF ST","121 SHERIFF ST","121 SHERIFF ST","121 SHERIFF ST"
"317",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"318",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"319",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"320",NA,"AVE. B & FIH","AVE","AVE. B & FIH AVE","AVE. B & FIH AVE","AVE. B & FIH AVE","AVE. B & FIH AVE"
"321",1,"2","ST","1 2 ST","1 2 ST","1 2ND ST","1 2ND ST"
"322",91,"WALL","ST","91 WALL ST","91 WALL ST","91 WALL ST","91 WALL ST"
"323",417,"GRAND","ST","417 GRAND ST","417 GRAND ST","417 GRAND ST","417 GRAND ST"
"324",151,"FRONT","ST","151 FRONT ST","151 FRONT ST","151 FRONT ST","151 FRONT ST"
"325",245,"CNTRE","ST","245 CNTRE ST","245 CNTRE ST","245 CNTRE ST","245 CNTRE ST"
"326",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"327",562,"PEARL","ST","562 PEARL ST","562 PEARL ST","562 PEARL ST","562 PEARL ST"
"328",301,"HENRY","ST","301 HENRY ST","301 HENRY ST","301 HENRY ST","301 HENRY ST"
"329",50,"CARMINE","ST","50 CARMINE ST","50 CARMINE ST","50 CARMINE ST","50 CARMINE ST"
"330",71,"W 13","ST","71 W 13 ST","71 W 13 ST","71 W 13TH ST","71 W 13TH ST"
"331",NA,"4","ST","4 ST","4 ST","4TH ST","4TH ST"
"332",266,"WILLIAM","ST","266 WILLIAM ST","266 WILLIAM ST","266 WILLIAM ST","266 WILLIAM ST"
"333",272,"PEARL","ST","272 PEARL ST","272 PEARL ST","272 PEARL ST","272 PEARL ST"
"334",18,"COTTAGE PL","PL","18 COTTAGE PL","18 COTTAGE PL","18 COTTAGE PL","18 COTTAGE PL"
"335",60,"NORFOLK","ST","60 NORFOLK ST","60 NORFOLK ST","60 NORFOLK ST","60 NORFOLK ST"
"336",562,"PEARL","ST","562 PEARL ST","562 PEARL ST","562 PEARL ST","562 PEARL ST"
"337",208,"BROOME","ST","208 BROOME ST","208 BROOME ST","208 BROOME ST","208 BROOME ST"
"338",NA,"TW ELH & AVE. A","AVE","TW ELH & AVE. A AVE","TW ELH & AVE. A AVE","TW ELH & AVE. A AVE","TW ELH & AVE. A AVE"
"339",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"340",NA,"AVE. B & TWELH","AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE","AVE. B & TWELH AVE"
"341",355,"CHTHM","ST","355 CHTHM ST","355 CHTHM ST","355 CHTHM ST","355 CHTHM ST"
"342",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"343",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"344",211,"BCKER","ST","211 BCKER ST","211 BCKER ST","211 BCKER ST","211 BCKER ST"
"345",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"346",119,"COLUMBIA","ST","119 COLUMBIA ST","119 COLUMBIA ST","119 COLUMBIA ST","119 COLUMBIA ST"
"347",28,"SUFFOLK","ST","28 SUFFOLK ST","28 SUFFOLK ST","28 SUFFOLK ST","28 SUFFOLK ST"
"348",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"349",56,"WARREN","ST","56 WARREN ST","56 WARREN ST","56 WARREN ST","56 WARREN ST"
"350",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"351",83,"W 18","ST","83 W 18 ST","83 W 18 ST","83 W 18TH ST","83 W 18TH ST"
"352",NA,"38","ST","38 ST","38 ST","38TH ST","38TH ST"
"353",NA,"BER","ST","BER ST","BER ST","BER ST","BER ST"
"354",71,"ALLEN","ST","71 ALLEN ST","71 ALLEN ST","71 ALLEN ST","71 ALLEN ST"
"355",109,"SUFFOLK","ST","109 SUFFOLK ST","109 SUFFOLK ST","109 SUFFOLK ST","109 SUFFOLK ST"
"356",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"357",NA,"BER","ST","BER ST","BER ST","BER ST","BER ST"
"358",221,"DIVISION","ST","221 DIVISION ST","221 DIVISION ST","221 DIVISION ST","221 DIVISION ST"
"359",NA,"32","ST","32 ST","32 ST","32ND ST","32ND ST"
"360",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"361",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"362",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"363",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"364",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"365",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"366",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"367",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"368",69,"CENTRE","ST","69 CENTRE ST","69 CENTRE ST","69 CENTRE ST","69 CENTRE ST"
"369",265,"AVE H","AVE","265 AVE H AVE","TWO HUNDRED SIXTY-FIVE AVE H AVE","265 AVE H AVE","TWO HUNDRED SIXTY-FIVE AVE H AVE"
"370",NA,"BEV","ST","BEV ST","BEV ST","BEV ST","BEV ST"
"371",NA,"W IS 14","ST","W IS 14 ST","W IS 14 ST","W IS 14TH ST","W IS 14TH ST"
"372",49,"PRINCE","ST","49 PRINCE ST","49 PRINCE ST","49 PRINCE ST","49 PRINCE ST"
"373",480,"GRND","ST","480 GRND ST","480 GRND ST","480 GRND ST","480 GRND ST"
"374",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"375",NA,"#NAME?","ST","#NAME? ST","#NAME? ST","#NAME? ST","#NAME? ST"
"376",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"377",NA,"BIG","ST","BIG ST","BIG ST","BIG ST","BIG ST"
"378",NA,"LUDLOW & RIVINGTON","ST","LUDLOW & RIVINGTON ST","LUDLOW & RIVINGTON ST","LUDLOW & RIVINGTON ST","LUDLOW & RIVINGTON ST"
"379",16,"VANDEWATER","ST","16 VANDEWATER ST","16 VANDEWATER ST","16 VANDEWATER ST","16 VANDEWATER ST"
"380",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"381",131,"BOWERY","ST","131 BOWERY ST","131 BOWERY ST","131 BOWERY ST","131 BOWERY ST"
"382",NA,"BIN","ST","BIN ST","BIN ST","BIN ST","BIN ST"
"383",131,"BOWERY","ST","131 BOWERY ST","131 BOWERY ST","131 BOWERY ST","131 BOWERY ST"
"384",126,"FORSYTH","ST","126 FORSYTH ST","126 FORSYTH ST","126 FORSYTH ST","126 FORSYTH ST"
"385",NA,"IRVING","ST","IRVING ST","IRVING ST","IRVING ST","IRVING ST"
"386",136,"GREENWICH","ST","136 GREENWICH ST","136 GREENWICH ST","136 GREENWICH ST","136 GREENWICH ST"
"387",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"388",NA,"BIR","ST","BIR ST","BIR ST","BIR ST","BIR ST"
"389",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"390",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"391",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"392",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"393",114,"MADSN.","ST","114 MADSN. ST","114 MADSN. ST","114 MADSN. ST","114 MADSN. ST"
"394",NA,"2","ST","2 ST","2 ST","2ND ST","2ND ST"
"395",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"396",230,"MADISON","ST","230 MADISON ST","230 MADISON ST","230 MADISON ST","230 MADISON ST"
"397",NA,"BI OOKLYN","ST","BI OOKLYN ST","BI OOKLYN ST","BI OOKLYN ST","BI OOKLYN ST"
"398",NA,"R100 SULLIVAN","ST","R100 SULLIVAN ST","R100 SULLIVAN ST","R100TH SULLIVAN ST","R100TH SULLIVAN ST"
"399",NA,"BLA","ST","BLA ST","BLA ST","BLA ST","BLA ST"
"400",89,"MAIDEN LN , IRVING","LN","89 MAIDEN LN , IRVING LN","89 MAIDEN LN , IRVING LN","89 MAIDEN LN , IRVING LN","89 MAIDEN LN , IRVING LN"
"401",NA,"SHOEMAKEI70 CHARLES","ST","SHOEMAKEI70 CHARLES ST","SHOEMAKEI70 CHARLES ST","SHOEMAKEI70TH CHARLES ST","SHOEMAKEI70TH CHARLES ST"
"402",7,"W 27","ST","7 W 27 ST","7 W 27 ST","7 W 27TH ST","7 W 27TH ST"
"403",NA,"","ST",NA,NA,NA,NA
"404",9,"10","ST","9 10 ST","9 10 ST","9 10TH ST","9 10TH ST"
"405",35,"3","ST","35 3 ST","35 3 ST","35 3RD ST","35 3RD ST"
"406",182,"BWRY","ST","182 BWRY ST","182 BWRY ST","182 BWRY ST","182 BWRY ST"
"407",NA,"BROADWAY & W 27","AVE","BROADWAY & W 27 AVE","BROADWAY & W 27 AVE","BROADWAY & W 27TH AVE","BROADWAY & W 27TH AVE"
"408",NA,"BLI","ST","BLI ST","BLI ST","BLI ST","BLI ST"
"409",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"410",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"411",196,"CHRYSTIE","ST","196 CHRYSTIE ST","196 CHRYSTIE ST","196 CHRYSTIE ST","196 CHRYSTIE ST"
"412",NA,"CLIFF & JOHN","ST","CLIFF & JOHN ST","CLIFF & JOHN ST","CLIFF & JOHN ST","CLIFF & JOHN ST"
"413",NA,"W 37 & AVE 10","AVE","W 37 & AVE 10 AVE","W 37 & AVE 10 AVE","W 37TH & AVE 10 AVE","W 37TH & AVE 10 AVE"
"414",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"415",NA,"WASHINGTON MARKET","ST","WASHINGTON MARKET ST","WASHINGTON MARKET ST","WASHINGTON MARKET ST","WASHINGTON MARKET ST"
"416",NA,"BLY","ST","BLY ST","BLY ST","BLY ST","BLY ST"
"417",27,"MORTON","ST","27 MORTON ST","27 MORTON ST","27 MORTON ST","27 MORTON ST"
"418",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"419",63,"GOLD","ST","63 GOLD ST","63 GOLD ST","63 GOLD ST","63 GOLD ST"
"420",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"421",131,"BOWERY","ST","131 BOWERY ST","131 BOWERY ST","131 BOWERY ST","131 BOWERY ST"
"422",41,"OAK","ST","41 OAK ST","41 OAK ST","41 OAK ST","41 OAK ST"
"423",NA,"LWYER,60 NASSAU ,H. . FLATBUSH","ST","LWYER,60 NASSAU ,H. . FLATBUSH ST","LWYER,60 NASSAU ,H. . FLATBUSH ST","LWYER,60TH NASSAU ,H. . FLATBUSH ST","LWYER,60TH NASSAU ,H. . FLATBUSH ST"
"424",NA,"Ã¢ÂÂ E BROADWAY","AVE","Ã¢ÂÂ E BROADWAY AVE","Ã¢ÂÂ E BROADWAY AVE","Ã¢ÂÂ E BROADWAY AVE","Ã¢ÂÂ E BROADWAY AVE"
"425",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"426",405,"BROADWAY","AVE","405 BROADWAY AVE","FOUR HUNDRED FIVE BROADWAY AVE","405 BROADWAY AVE","FOUR HUNDRED FIVE BROADWAY AVE"
"427",NA,"W 42 & AVE 9","AVE","W 42 & AVE 9 AVE","W 42 & AVE 9 AVE","W 42ND & AVE 9 AVE","W 42ND & AVE 9 AVE"
"428",NA,"Ã¢ÂÂ LIBERTY","ST","Ã¢ÂÂ LIBERTY ST","Ã¢ÂÂ LIBERTY ST","Ã¢ÂÂ LIBERTY ST","Ã¢ÂÂ LIBERTY ST"
"429",142,"BOWERY","ST","142 BOWERY ST","142 BOWERY ST","142 BOWERY ST","142 BOWERY ST"
"430",NA,"4","ST","4 ST","4 ST","4TH ST","4TH ST"
"431",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"432",NA,"AVE. B. & TWELH","AVE","AVE. B. & TWELH AVE","AVE. B. & TWELH AVE","AVE. B. & TWELH AVE","AVE. B. & TWELH AVE"
"433",NA,"","ST",NA,NA,NA,NA
"434",NA,"BON","ST","BON ST","BON ST","BON ST","BON ST"
"435",515,"PEARL","ST","515 PEARL ST","515 PEARL ST","515 PEARL ST","515 PEARL ST"
"436",20,"20","ST","20 20 ST","20 20 ST","20 20TH ST","20 20TH ST"
"437",1,"2","ST","1 2 ST","1 2 ST","1 2ND ST","1 2ND ST"
"438",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"439",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"440",NA,"","ST",NA,NA,NA,NA
"441",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"442",65,"9","ST","65 9 ST","65 9 ST","65 9TH ST","65 9TH ST"
"443",NA,"BOU","ST","BOU ST","BOU ST","BOU ST","BOU ST"
"444",NA,"OF BENJ WASHING 266 FIH","ST","OF BENJ WASHING 266 FIH ST","OF BENJ WASHING 266 FIH ST","OF BENJ WASHING 266TH FIH ST","OF BENJ WASHING 266TH FIH ST"
"445",NA,"","ST",NA,NA,NA,NA
"446",NA,"OF W ABEL 171 WOOSTER","ST","OF W ABEL 171 WOOSTER ST","OF W ABEL 171 WOOSTER ST","OF W ABEL 171ST WOOSTER ST","OF W ABEL 171ST WOOSTER ST"
"447",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"448",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"449",NA,"11","ST","11 ST","11 ST","11TH ST","11TH ST"
"450",14,"CARMINE","ST","14 CARMINE ST","14 CARMINE ST","14 CARMINE ST","14 CARMINE ST"
"451",NA,"HESTER & BOWERY","ST","HESTER & BOWERY ST","HESTER & BOWERY ST","HESTER & BOWERY ST","HESTER & BOWERY ST"
"452",NA,"H. MORRISANIA","ST","H. MORRISANIA ST","H. MORRISANIA ST","H. MORRISANIA ST","H. MORRISANIA ST"
"453",7,"8","ST","7 8 ST","7 8 ST","7 8TH ST","7 8TH ST"
"454",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"455",NA," W 27","ST","W 27 ST","W 27 ST","W 27TH ST","W 27TH ST"
"456",215,"BROOME","ST","215 BROOME ST","215 BROOME ST","215 BROOME ST","215 BROOME ST"
"457",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"458",38,"GREENWICH","ST","38 GREENWICH ST","38 GREENWICH ST","38 GREENWICH ST","38 GREENWICH ST"
"459",NA,"AVE. C & 4","AVE","AVE. C & 4 AVE","AVE. C & 4 AVE","AVE. C & 4TH AVE","AVE. C & 4TH AVE"
"460",51,"PEARL","ST","51 PEARL ST","51 PEARL ST","51 PEARL ST","51 PEARL ST"
"461",455,"B.WAY","ST","455 B.WAY ST","455 B.WAY ST","455 B.WAY ST","455 B.WAY ST"
"462",1,"FRONT , UNIVERSITY PL","PL","1 FRONT , UNIVERSITY PL","1 FRONT , UNIVERSITY PL","1 FRONT , UNIVERSITY PL","1 FRONT , UNIVERSITY PL"
"463",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"464",NA,"BROADWAY","AVE","BROADWAY AVE","BROADWAY AVE","BROADWAY AVE","BROADWAY AVE"
"465",7,"8","ST","7 8 ST","7 8 ST","7 8TH ST","7 8TH ST"
"466",62,"COLUMBIA","ST","62 COLUMBIA ST","62 COLUMBIA ST","62 COLUMBIA ST","62 COLUMBIA ST"
"467",NA,"BOY","ST","BOY ST","BOY ST","BOY ST","BOY ST"
"468",62,"COLUMBIA","ST","62 COLUMBIA ST","62 COLUMBIA ST","62 COLUMBIA ST","62 COLUMBIA ST"
"469",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"470",31,"AV7 C","ST","31 AV7 C ST","31 AV7 C ST","31 AV7TH C ST","31 AV7TH C ST"
"471",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"472",25,"DIVISION","ST","25 DIVISION ST","25 DIVISION ST","25 DIVISION ST","25 DIVISION ST"
"473",351,"WATER","ST","351 WATER ST","351 WATER ST","351 WATER ST","351 WATER ST"
"474",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"475",9,".","ST","9 . ST","9 . ST","9 . ST","9 . ST"
"476",NA," E 13","ST","E 13 ST","E 13 ST","E 13TH ST","E 13TH ST"
"477",NA,"E 28 & MADISON AVE.","AVE","E 28 & MADISON AVE. AVE","E 28 & MADISON AVE. AVE","E 28TH & MADISON AVE. AVE","E 28TH & MADISON AVE. AVE"
"478",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"479",217,"VARICK","ST","217 VARICK ST","217 VARICK ST","217 VARICK ST","217 VARICK ST"
"480",36,"E 16","ST","36 E 16 ST","36 E 16 ST","36 E 16TH ST","36 E 16TH ST"
"481",NA,"","ST",NA,NA,NA,NA
"482",NA,".Ã¢ÂÂ GRND","ST",".Ã¢ÂÂ GRND ST",".Ã¢ÂÂ GRND ST",".Ã¢ÂÂ GRND ST",".Ã¢ÂÂ GRND ST"
"483",57,"CT","ST","57 CT ST","57 CT ST","57 CT ST","57 CT ST"
"484",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"485",NA,"E 25 & LEXINGTON AVE.","AVE","E 25 & LEXINGTON AVE. AVE","E 25 & LEXINGTON AVE. AVE","E 25TH & LEXINGTON AVE. AVE","E 25TH & LEXINGTON AVE. AVE"
"486",NA,"E 13 & AVE. A","AVE","E 13 & AVE. A AVE","E 13 & AVE. A AVE","E 13TH & AVE. A AVE","E 13TH & AVE. A AVE"
"487",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"488",2,"BROADWAY , AMERICAN","AVE","2 BROADWAY , AMERICAN AVE","TWO BROADWAY , AMERICAN AVE","2 BROADWAY , AMERICAN AVE","TWO BROADWAY , AMERICAN AVE"
"489",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"490",193,"FRANKLIN","ST","193 FRANKLIN ST","193 FRANKLIN ST","193 FRANKLIN ST","193 FRANKLIN ST"
"491",NA,"3","ST","3 ST","3 ST","3RD ST","3RD ST"
"492",NA,"E 28 & MADISON AVE.","AVE","E 28 & MADISON AVE. AVE","E 28 & MADISON AVE. AVE","E 28TH & MADISON AVE. AVE","E 28TH & MADISON AVE. AVE"
"493",561,"4","ST","561 4 ST","561 4 ST","561 4TH ST","561 4TH ST"
"494",38,"SCAMMEL","ST","38 SCAMMEL ST","38 SCAMMEL ST","38 SCAMMEL ST","38 SCAMMEL ST"
"495",NA,"STANTON & RIDGE","ST","STANTON & RIDGE ST","STANTON & RIDGE ST","STANTON & RIDGE ST","STANTON & RIDGE ST"
"496",626,"BROADWAY","AVE","626 BROADWAY AVE","SIX HUNDRED TWENTY-SIX BROADWAY AVE","626 BROADWAY AVE","SIX HUNDRED TWENTY-SIX BROADWAY AVE"
"497",NA,"BROOKLYN","ST","BROOKLYN ST","BROOKLYN ST","BROOKLYN ST","BROOKLYN ST"
"498",NA,"R10 CORTLDT","ST","R10 CORTLDT ST","R10 CORTLDT ST","R10TH CORTLDT ST","R10TH CORTLDT ST"
"499",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"500",578,"GRAND","ST","578 GRAND ST","578 GRAND ST","578 GRAND ST","578 GRAND ST"
"501",97,"1","ST","97 1 ST","97 1 ST","97 1ST ST","97 1ST ST"
"502",12,"WOOSTER","ST","12 WOOSTER ST","12 WOOSTER ST","12 WOOSTER ST","12 WOOSTER ST"
"503",44,"COLUMBIA","ST","44 COLUMBIA ST","44 COLUMBIA ST","44 COLUMBIA ST","44 COLUMBIA ST"
"504",94,"FULTON","ST","94 FULTON ST","94 FULTON ST","94 FULTON ST","94 FULTON ST"
"505",NA,"6","ST","6 ST","6 ST","6TH ST","6TH ST"
"506",NA,"1","ST","1 ST","1 ST","1ST ST","1ST ST"
"507",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"508",NA,"9","ST","9 ST","9 ST","9TH ST","9TH ST"
"509",NA,"10","ST","10 ST","10 ST","10TH ST","10TH ST"
"510",85,"9","ST","85 9 ST","85 9 ST","85 9TH ST","85 9TH ST"
"511",NA,"4","ST","4 ST","4 ST","4TH ST","4TH ST"
"512",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
"513",NA,"8","ST","8 ST","8 ST","8TH ST","8TH ST"
"514",NA,"AVE. B. & TWELH","AVE","AVE. B. & TWELH AVE","AVE. B. & TWELH AVE","AVE. B. & TWELH AVE","AVE. B. & TWELH AVE"
"515",220,"BROOME","ST","220 BROOME ST","220 BROOME ST","220 BROOME ST","220 BROOME ST"
"516",113,"8","ST","113 8 ST","113 8 ST","113 8TH ST","113 8TH ST"
"517",NA,"7","ST","7 ST","7 ST","7TH ST","7TH ST"
