,hn_1,best_match
1170,773.0,BROADWAY
1171,445.0,BROADWAY
1172,5.0,
1173,16.0,COTTAGE PL
1174,8.0,
1175,,
1176,,GANSEVOORT
1177,10.0,BOWERY
1178,138.0,ELM
1179,81.0,NORFOLK
1180,9.0,S WILLIAM
1181,550.0,4
1182,91.0,DELANCEY
1183,103.0,WILLETT
1184,585.0,4
1185,38.0,
1186,585.0,4
1187,26.0,PARK PL
1188,69.0,PIKE
1189,69.0,PIKE
1190,11.0,LAIGHT
1191,89.0,WILLIAM
1192,100.0,GOLD
1193,497.0,BROADWAY
1194,115.0,NASSAU
1195,,
1196,350.0,BROOME
1197,50.0,BROAD
1198,354.0,BROOME
1199,44.0,CORTLANDT
1200,88.0,PITT
1201,88.0,BROADWAY
1202,36.0,
1203,150.0,
1204,251.0,BROADWAY
1205,61.0,JOHN
1206,150.0,NASSAU
1207,82.0,WALL
1208,20.0,CHAMBERS
1209,358.0,BROOME
1210,233.0,W 24
1211,71.0,AVE
1212,48.0,1 H 194 CAR
1213,94.0,DELA
1214,72.0,FORSYTH
1215,33.0,W 13
1216,72.0,FORSYTH
1217,213.0,W 21
1218,52.0,JOHN
1219,156.0,E BROADWAY
1220,313.0,WATER
1221,153.0,DELANCEY
1222,176.0,DUANE
1223,166.0,SPRING
1224,,BROADWAY H 27 AND 28
1225,642.0,HOUSTON
1226,78.0,HUDSON
1227,,W MSB RG
1228,118.0,SHERIFF
1229,247.0,7
1230,35.0,BLEECKER
1231,16.0,MERCER
1232,166.0,WATER S U
1233,143.0,LEWIS
1234,22.0,FRANKFORT
1235,42.0,RUTGERS
1236,,W MSBURGH
1237,282.0,HENRY
1238,,JERSEY & nan
1239,,W MSB GH
1240,42.0,CORTLANDT
1241,82.0,WOOSTER
1242,319.0,8
1243,78.0,KENT AVE
1244,166.0,READE
1245,160.0,BROOME
1246,6.0,BAYARD
1247,6.0,BAYARD
1248,276.0,AVE 3
1249,636.0,G WICH
1250,20.0,LEONARD
1251,66.0,
1252,453.0,HUDSON
1253,,W 27 & AVE 8
1254,44.0,ROBINSON
1255,55.0,BOND
1256,43.0,LONDON TER
1257,534.0,4
1258,7.0,AND 8
1259,73.0,NORFOLK
1260,69.0,JAMES
1261,49.0,E 24
1262,,W 29 & AVE 8
1263,16.0,MORTON
1264,279.0,BROOME
1265,157.0,BROOME
1266,,E 19 & AVE 3
1267,,W 33D & AVE 9
1268,130.0,FORSYTH
1269,77.0,BARROW
1270,86.0,WEST
1271,,ORCHARD
1272,14.0,PELHAM
1273,6.0,YORK
1274,,3903G WATER
1275,272.0,RIVINGTON
1276,65.0,UNION PL
1277,,BKLYN
1278,112.0,HENRY
1279,66.0,CROSBY
1280,,ALLEN
1281,114.0,MCDOUGAL
1282,7.0,W 16
1283,270.0,WALKER
1284,63.0,CLINTON
1285,25.0,LEON
1286,69.0,CHARLTON
1287,337.0,GRAND
1288,159.0,MOTT
1289,446.0,WASHINGTON
1290,146.0,AVE 5
1291,20.0,LEONARD
1292,123.0,FORSYTH
1293,,BROOKLYN
1294,,BROADWAY
1295,70.0,RIVINGTON
1296,33.0,THI
1297,126.0,MOR
1298,121.0,NORFOLK
1299,153.0,W 28
1300,6.0,ESSEX
1301,30.0,UNIVERSITY PLAEC
1302,443.0,GREENWICH
1303,54.0,BEDFORD
1304,213.0,W 13
1305,6.0,AND VOORT PL
1306,65.0,VARICK
1307,94.0,E 15
1308,93.0,CHRYS
1309,3.0,12
1310,,29
1311,85.0,MARION
1312,512.0,BROOME
1313,47.0,SPRING
1314,305.0,HUDSON
1315,260.0,DINCY
1316,155.0,ELDRIDGE
1317,235.0,BROOME
1318,71.0,MUL
1319,38.0,E BROADWAY
1320,39.0,RENWICH
1321,61.0,CANNON
1322,107.0,LEWIS
1323,77.0,FACTORY
1324,7.0,CHRYSTIE
1325,166.0,CHATH
1326,360.0,HUDSON
1327,77.0,BEDFORD
1328,329.0,AVE 6
1329,55.0,ANTH
1330,306.0,BOWE
1331,546.0,GRAND
1332,132.0,CHRYSTIE
1333,61.0,MOTT
1334,106.0,BROADY AND 4 THAMES
1335,61.0,WALL
1336,,COL D AND 240 MULBERRY
1337,6.0,COLLEGE PL
1338,,AVE E LN 24
1339,212.0,HESTER
1340,,LISPENARD
1341,,ORCHARD
1342,10.0,BEAVER
1343,21.0,MONTGOMERY
1344,,E 18 & ALY A GREENPOINT
1345,42.0,LEWIS
1346,,LIAMSBURG
1347,108.0,BARROW
1348,206.0,206 CHUSCH ANDREWS E ANTHONY 29 & LEX
1349,217.0,CLINTON
1350,174.0,MULBERRY
1351,48.0,HAM D
1352,302.0,FRONT
1353,549.0,G
1354,16.0,3
1355,90.0,DELANCEY
1356,30.0,LEWIS
1357,195.0,PRINCE
1358,14.0,ANTHONY
1359,126.0,AMOS
1360,82.0,HENRY
1361,41.0,SCAMMEL
1362,10.0,SPRING
1363,34.0,LUDLOW
1364,30.0,CHERRY
1365,28.0,GOERCK
1366,21.0,LISPENARD
1367,10.0,LAIGHT
1368,132.0,CHRYSTIE
1369,146.0,FORSYTH
1370,6.0,BREVOORT PL
1371,85.0,1
1372,278.0,HOUSTON
1373,81.0,PIKE SLIP
1374,126.0,LEWIS
1375,20.0,PITT
1376,130.0,E BROADWAY
1377,141.0,AVE 4
1378,68.0,1
1379,221.0,BROOME
1380,43.0,THOMAS
1381,50.0,CHERRY
1382,96.0,CANNON
1383,2.0,HALL PL
1384,,HOBOK
1385,177.0,HUDSON
1386,5.0,BROADWAY
1387,104.0,W 24
1388,207.0,STANTON
1389,102.0,ALLEN
1390,16.0,JONES
1391,99.0,CLINTON
1392,54.0,BROAD
1393,127.0,BARROW
1394,71.0,MULBERRY
1395,30.0,FULTON
1396,1.0,NASSAU
1397,59.0,WEST
1398,9.0,BROAD
1399,153.0,ELDRIDGE
1400,153.0,ELDRIDGE
1401,184.0,LAURENS
1402,39.0,W RN
1403,107.0,GREENE
1404,49.0,BROADWAY
1405,,
1406,49.0,BROADWAY
1407,111.0,GREENWICH AVE
1408,111.0,G WH AVE
1409,69.0,GREENWICH AVE
1410,166.0,2
1411,218.0,RIVINGTON
1412,4.0,JACKS
1413,52.0,BEAVER
1414,108.0,VARICK
1415,61.0,CHAMBERS
1416,61.0,CHAMBERS
1417,6.0,RECTOR
1418,4.0,E 11
1419,192.0,ORCHARD
1420,73.0,NORFOLK ANDREWS AMELIA E 31 11
1421,149.0,
1422,129.0,CHAMB RS
1423,,
1424,,W H 268
1425,48.0,EST
1426,165.0,MADISON
1427,287.0,3
1428,100.0,CHURCH
1429,33.0,GREENE
1430,,JERSEY
1431,314.0,2
1432,3434.0,SUFFOLK
1433,110.0,LEONARD
1434,190.0,AVE A
1435,165.0,MADISON
1436,,WILLIAMSBURG
1437,139.0,W 11
1438,116.0,NASS U
1439,12.0,WALL E 58 16
1440,59.0,PITT
1441,123.0,CHRYSTIE
1442,33.0,MYRTLE AVE
1443,11.0,WALKER
1444,,21
1445,53.0,OAK
1446,24.0,PIKE
1447,18.0,PRINCE
1448,,W 28 & AVE 8
1449,55.0,AVE 6
1450,112.0,ALY
1451,568.0,HOUSTON
1452,,CARLTON H
1453,349.0,10
1454,194.0,BLEECKER
1455,6.0,RECTOR
1456,19.0,HARRISON
1457,295.0,SECND
1458,129.0,E BROADWAY
1459,33.0,GREENE
1460,72.0,FRANKFRT
1461,4.0,E 11
1462,165.0,MADISON
1463,5.0,CORTLANDT
1464,4.0,DESBROSSES
1465,368.0,BLEECKER
1466,51.0,ROBINSON
1467,102.0,AVE 4
1468,117.0,HENRY
1469,130.0,PEARL NATIONAL HOTE
1470,276.0,CAN 1
1471,276.0,CANAL
1472,314.0,2
1473,70.0,PINE
1474,203.0,BROADWAY
1475,600.0,4
1476,,LEX AVE
1477,26.0,MONTGOMERY
1478,47.0,DEY
1479,143.0,ALLEN
1480,52.0,WOOSTER
1481,92.0,CROSBY
1482,46.0,HOWARD
1483,217.0,VARICK
1484,1.0,SPRUCE
1485,115.0,WILLETT
1486,133.0,AMITY
1487,319.0,PEARL
1488,332.0,HOUSTON
1489,188.0,BROOME
1490,204.0,ALLEN
1491,218.0,WASHINGTON
1492,242.0,W 28
1493,1838.0,BROOME
1494,,HOBOKEN
1495,228.0,AVE 8
1496,377.0,AVE 6
1497,79.0,WILLETT
1498,46.0,AVE D
1499,,BROOKLYN
1500,29.0,LEWIS
1501,352.0,BLEECKER
1502,61.0,AVE D
1503,174.0,VARICK
1504,352.0,FRONT
1505,281.0,PEARL
1506,,W 403G 14
1507,202.0,N 6 WILLIAMSBURGH
1508,23.0,JACOB
1509,116.0,CHARLES
1510,118.0,LEROY
1511,7.0,NASSAU
1512,23.0,JACOB
1513,128.0,CHATHAM
1514,104.0,CHERRY
1515,78.0,MARKET
1516,651.0,HUDSON
1517,,W 37 & AVE 9
1518,188.0,2
1519,165.0,SUFFOLK
1520,63.0,E 14
1521,21.0,AVE 1
1522,40.0,4
1523,40.0,4
1524,452.0,WASHINGTON
1525,127.0,CHRISTOPHER
1526,128.0,WHITE
1527,18.0,AVE D
1528,72.0,CHATHAM
1529,423.0,GREENWICH
1530,265.0,AVE 8
1531,,BROOKLYN
1532,94.0,MAIDEN LN
1533,316.0,HENRY
1534,30.0,WHITEHALL
1535,140.0,ORCHARD
1536,236.0,9
1537,7.0,COLLEGE GREEN
1538,36.0,WARREN
1539,156.0,AVE 2
1540,36.0,WARREN
1541,36.0,WARREN
1542,24.0,DEY
1543,12.0,BETHUNE
1544,40.0,89 WILLIAMSBURGH
1545,600.0,HOUSTON
1546,24.0,GARDEN
1547,,
1548,21.0,LEWIS
1549,314.0,HOUSTON
1550,600.0,HOUSTON
1551,600.0,HOUSTON
1552,792.0,WASHINGTON
1553,84.0,OLIVER 10 NORFOLK
1554,14.0,GRAM REY PARK
1555,23.0,HESTER
1556,60.0,VARICK
1557,20.0,STANTON
1558,23.0,COLUMBIA
1559,48.0,W WASHINGTON PL
1560,264.0,MADISON
1561,,BROOKLYN
1562,744.0,PINE
1563,445.0,WEST
1564,,
1565,315.0,BROADWAY 315 BROADWAY
1566,21.0,JANE
1567,,W 31 & AVE 9
1568,99.0,MERCER
1569,175.0,W 22D
1570,154.0,FRANKL
1571,120.0,CHARLTON
1572,202.0,W 28
1573,52.0,CARMINE
1574,324.0,5
1575,73.0,GREENWICH
1576,46.0,ALLEN
1577,61.0,LIBERTY
1578,,I 23D AVE H 2 AND 3
1579,127.0,PI
1580,2.0,AND 3
1581,,BROADWA NI 27
1582,119.0,WATER W 116 24
1583,,BROADWAY & 28T
1584,127.0,PITT
1585,96.0,WALL
1586,803.0,BROADWAY
1587,112.0,AVE 8
1588,8.0,DINCY
1589,80.0,WOOSTER
1590,193.0,STANTON
1591,157.0,MACDOUG
1592,200.0,B 157 MED
1593,157.0,MACDOUG
1594,286.0,DIVISION
1595,,UNIVERSITY PL
1596,97.0,88 WILLIAMSBUZGH
1597,110.0,ESSEX
1598,286.0,DIVISIC
1599,90.0,W 19
1600,232.0,DIVISION
1601,192.0,LUDLOW
1602,200.0,BROADWAY 155 MACDOUGAI
1603,43.0,ATTORNEY
1604,5.0,AMIT
1605,,CANAL
1606,31.0,CANAL
1607,227.0,HOUS
1608,200.0,W 13
1609,66.0,NASSAU
1610,28.0,W BROADWE
1611,,AVE W 9C 17
1612,22.0,AVE
1613,76.0,MOTT
1614,109.0,THOMPSON CORD
1615,,
1616,130.0,W BROADWAY ARMSTRONG JOHN 60 CARMINE
1617,23.0,THOMPSON ARMSTRONG JOHN W 223 28
1618,220.0,W 28 ARMSTRONG JOHN 5 HESTER
1619,2.0,AVE 1 ARMSTRONG LUCIUS H 214 B H NEWARK
1620,188.0,AVE 9 ARMSTRONG L 11 JONES
1621,241.0,WOOSTER
1622,88.0,WARREN ARMSTRONG MARIA 2 MARION
1623,254.0,AVE 8
1624,192.0,FRANKLIN
1625,260.0,GREENWICH
1626,230.0,W 18
1627,87.0,CANAL
1628,113.0,STANTON
1629,305.0,DELANCEY
1630,9.0,AVE 9 & W 30 S MARK PL
1631,,W 35 & AVE 7
1632,6.0,HAMMOND
1633,277.0,W 18
1634,,
1635,,
1636,119.0,MACDOUGAL
1637,694.0,WATER
1638,11.0,PARK PL
1639,123.0,CHAMBERS
1640,379.0,AVE 6
1641,89.0,WALL
1642,12.0,W 14
1643,115.0,WEST
1644,202.0,FRONT
1645,30.0,S MARK PL
1646,193.0,MONROE
1647,151.0,LUDLOW
1648,329.0,AVE 8
1649,329.0,SPRING
1650,381.0,GRAND
1651,268.0,BOWRY
1652,2.0,FORSYTH
1653,64.0,ESSEX
1654,,W 29 & AVE 10
1655,122.0,SULLIVAN
1656,,E 24 & AVE 2
1657,,S EARLE
1658,124.0,E 20
1659,676.0,4
1660,8.0,THOMAS
1661,156.0,ORCHARD
1662,7.0,HARRISON
1663,79.0,CHATHAM
1664,63.0,E 14
1665,78.0,MONROE
1666,168.0,MADISON
1667,152.0,CLINTON
1668,101.0,CROSBY
1669,,WMSBURG
1670,337.0,G WICH
1671,,PO KEEPSIE
1672,163.0,SOUTH
1673,,BROOKLYN
1674,159.0,PEAR
1675,354.0,HOUSTON
1676,143.0,CEDAR 143 CEDAR
1677,520.0,G WICH
1678,45.0,ROSE
1679,182.0,W 18
1680,13.0,MINETTA
1681,227.0,AVE 1
1682,8.0,MINETTA
1683,163.0,G WICH
1684,453.0,AVE 3453 AVE 3
1685,228.0,CHERRY
1686,74.0,HAMERSLEY
1687,51.0,MARION
1688,18.0,MARION
1689,268.0,AVE 3
1690,52.0,AVE C
1691,106.0,CEDAR
1692,146.0,W BROADWAY
1693,77.0,ALY B
1694,245.0,GREENWICH
1695,613.0,GRND
1696,49.0,E 16
1697,280.0,MONROE
1698,10.0,AVE 10 & W 14
1699,38.0,WHITEHALL
1700,49.0,E 16
1701,82.0,SHERIFF
1702,79.0,AVE B
1703,,JERSEY CITY
1704,117.0,LUDLOW
1705,112.0,WM
1706,10.0,ROSE 10 ROSE
1707,647.0,GREENWICH
1708,,G WICH
1709,59.0,WEST
1710,562.0,4
1711,158.0,STANTN
1712,156.0,STANTON
1713,162.0,SUFFOLK
1714,62.0,CANAL
1715,66.0,WHITE
1716,21.0,CLINTON
1717,,E 25 AVE H 1 AND 2
1718,230.0,10
1719,250.0,7
1720,38.0,PIERPONT
1721,73.0,CRANBERRY
1722,15.0,CATHARINE SLIP
1723,26.0,WALKER
1724,66.0,WHITE
1725,65.0,JORALEMON
1726,,E 29 & AVE 3
1727,360.0,10
1728,238.0,5
1729,282.0,W 17
1730,100.0,MIDDAGH
1731,12.0,SPRING
1732,33.0,MARKET
1733,384.0,GRAND
1734,109.0,WALL
1735,65.0,SUFFOLK
1736,57.0,PITT
1737,77.0,AVE 9
1738,18.0,W 18
1739,75.0,JANE
1740,25.0,CATHARINE
1741,234.0,MON
1742,32.0,HAMILTON
1743,191.0,CHATHA
1744,25.0,ROSE
1745,35.0,VANDEWATE
1746,183.0,WILLIAM
1747,296.0,B WA
1748,248.0,PEARL
1749,96.0,CATHARINE
1750,125.0,AMITY
1751,,BROOKL
1752,105.0,SOUTH
1753,44.0,MER EXCHANGE
1754,249.0,BOW
1755,294.0,AVE 8
1756,269.0,AVE 3
1757,,MORRISA
1758,,MORRISANI
1759,34.0,AVE B
1760,441.0,GRAND E 266 BROADWAY
1761,263.0,HENRY
1762,177.0,BOW
1763,175.0,AVE
1764,146.0,CHERRY
1765,78.0,W 18
1766,71.0,NASSAU
1767,228.0,7
1768,167.0,W 13
1769,284.0,6
1770,,AVE W AND 3LST
1771,264.0,MONROE
1772,72.0,COLUMBIA
1773,82.0,W 1
1774,344.0,SI
1775,352.0,AVE 3
1776,47.0,EXCHANGE PL
1777,62.0,CHARL
1778,228.0,AVE 10
1779,,415G GR
1780,49.0,OLIVER
1781,71.0,NAS AND
1782,78.0,W 18
1783,178.0,2
1784,66.0,AVE A
1785,25.0,THOMPSON
1786,181.0,AVE 8
1787,181.0,AVE 8
1788,88.0,E 1
1789,,
1790,60.0,BLEECKER
1791,,
1792,15.0,CHESTNUT
1793,78.0,WATTS
1794,116.0,ORCHARD
1795,162.0,LEONARD
1796,47.0,BOND
1797,117.0,LIBERTY
1798,30.0,DELA
1799,188.0,HESTER
1800,,KE 32D
1801,250.0,W 1
1802,,BOWERY & HESTE
1803,35.0,BETHUNE
1804,27.0,NASSAU
1805,277.0,W
1806,48.0,GREAT JONES
1807,130.0,E 27
1808,37.0,LAFAYETTE
1809,34.0,LAFAYETTE
1810,,EXCH
1811,237.0,W 14
1812,63.0,WASHGTR
1813,206.0,BROON
1814,61.0,ANN
1815,8.0,W 40
1816,48.0,BROAD
1817,2.0,PINE
1818,22.0,STANTON
1819,564.0,SUFFOLK
1820,17.0,SUFFOLK
1821,214.0,10
1822,298.0,SEVNTH
1823,50.0,BROADWAY
1824,35.0,ATTORNEY
1825,5.0,WARREN
1826,62.0,CANAL BET 49 HOWARD
1827,60.0,PINE
1828,19.0,CORTAN
1829,50.0,BROADWAY
1830,192.0,AVE 1
1831,,W 28 & AVE 8
1832,139.0,GREENE
1833,39.0,PERRY
1834,138.0,SEEND
1835,,W N 35 & AVE 7
1836,195.0,W 19
1837,303.0,BROADWAY
1838,924.0,SHERIFF
1839,11.0,WEST
1840,59.0,ATTORNEY
1841,361.0,HOUSTON
1842,227.0,12
1843,222.0,SULLIVN
1844,98.0,VESEY
1845,76.0,WARREN
1846,32.0,GREENWICH
1847,63.0,ELM
1848,97.0,GREENE
1849,190.0,W 15 H 63 ELM
1850,367.0,6
1851,,BROOKLYN
1852,189.0,MULBERRY
1853,84.0,WOOSTER
1854,24.0,VARICK
1855,7.0,DEY
1856,125.0,BROA
1857,451.0,WASHINGTON
1858,82.0,WALL
1859,71.0,CORTLANDT
1860,45.0,GOLD
1861,539.0,BROADWAY
1862,181.0,AVE 9
1863,86.0,6
1864,,BROOKLYN
1865,150.0,CANAL
1866,181.0,AVE 9
1867,580.0,HUDSON
1868,40.0,LISPENARD
1869,15.0,BEEKMAN
1870,3.0,MONTAGUE PL
1871,182.0,CANAL
1872,91.0,NORFOLK
1873,188.0,1 WILLIAMSBURG
1874,96.0,SUSSEX
1875,401.0,AVE 3
1876,15.0,BEEKMAN
1877,13.0,RUTGERS
1878,61.0,WALL
1879,,E 20 & AVE 2
1880,35.0,LIBERTY
1881,,AVE W 7C 27
1882,293.0,MADISON 293 MADISON
1883,317.0,STANTON
1884,,W 26 & AVE 8
1885,165.0,G WICH
1886,62.0,ROSE
1887,139.0,MULBERRY
1888,168.0,ELM
1889,192.0,DELANCEY
1890,16.0,W 14
1891,14.0,STATE
1892,247.0,DELANCEY
1893,,S EARLE
1894,,S EARLE
1895,200.0,G WICH
1896,8.0,MONROE PL
1897,16.0,STATE
1898,189.0,W 18
1899,224.0,DELANCEY
1900,112.0,LEROY
1901,9.0,MONROE PL Y
1902,,16C AND HENRY BROOKLYN
1903,12.0,JANE
1904,94.0,COLUMBIA
1905,51.0,JACKSON
1906,9.0,AVE 9 & W 27
1907,379.0,HUDSON
1908,216.0,GREENWICH
1909,2434.0,GREENWICH
1910,,
1911,93.0,W 18
1912,151.0,AVE 6
1913,60.0,E BROADWAY
1914,27.0,WATER
1915,206.0,SULLIVAN
1916,230.0,ATLANTIC B KLYN
1917,86.0,FORSYTH
1918,222.0,CHERRY
1919,308.0,STANTON
1920,26.0,GARDEN
1921,216.0,DELANCEY
1922,20.0,MINETTA LA
1923,89.0,MONROE
1924,231.0,CANAL
1925,37.0,ATTORNEY
1926,28.0,COLUMBIA
1927,28.0,COLUMBIA
1928,12.0,AVE D
1929,310.0,AVE 3
1930,,W 25 & AVE 8
1931,74.0,BROADWA
1932,4.0,
1933,27.0,WATER
1934,,E 15 AVE H 1 AND 2
1935,22.0,IRV G PL
1936,349.0,10
1937,,E 81 AVE H 2 AND 3
1938,277.0,MULBERRY
1939,12.0,HAMERSLEY PL
1940,,PRINCE
1941,72.0,VESEY
1942,25.0,BRG
1943,,REMSEN & CLINTON BROOKLYN
1944,57.0,WARREN
1945,,29 & LEXINGTON AVE
1946,,BROOKLYN
1947,42.0,CONCORD
1948,108.0,SE ND
1949,,BROOKLYN
1950,162.0,SULLIVAN
1951,43.0,
1952,57.0,WATER
1953,43.0,BROAD
1954,,W 40 & BROADWAY
1955,174.0,BROADWAY
1956,152.0,WAVERLY PL
1957,319.0,RIVINGTON
1958,179.0,HUDSON
1959,59.0,LAIGHT
1960,37.0,BARCLAY
1961,190.0,ORCHARD
1962,,BROOKLYN
1963,10.0,STANTON
1964,19.0,BEEKMAN
1965,214.0,DIVISION
1966,47.0,CLARKSON
1967,543.0,HUDSON
1968,22.0,SPRUCE
1969,213.0,W 13
1970,115.0,1
1971,183.0,CLINTON
1972,76.0,GRAND
1973,76.0,GRAND
1974,82.0,WALKER
1975,96.0,LUDLOW
1976,40.0,BARCLAY
1977,40.0,BARCLAY
1978,161.0,CHMBRS
1979,93.0,CEDAR
1980,299.0,SPRG
1981,299.0,SPRING
1982,656.0,WATER
1983,,155
1984,,155
1985,250.0,5
1986,241.0,2
1987,122.0,NORFOLK
1988,54.0,ANN
1989,615.0,WASHINGTON
1990,109.0,VARICK
1991,479.0,BROOME
1992,144.0,3
1993,,MORRISANIA
1994,8.0,LEWIS
1995,76.0,WALL
1996,105.0,CHARLTON
1997,88.0,AVE B
1998,395.0,WEST
1999,75.0,NASSAU
2000,,W 32D & AVE 9
2001,22.0,WEST
2002,,W 32D & AVE 9
2003,166.0,BROOME
2004,,32D & AVE 7
2005,1514.0,FRANKLIN
2006,7.0,WALKER
2007,129.0,ALY 3AND 11 AVE C 129 AVE 3
2008,32.0,VANDAM
2009,31.0,UNION PL
2010,,12 & UNIVERSITY PL
2011,31.0,UNION PL
2012,31.0,UNION PL
2013,33.0,UNION PL
2014,22.0,SPRING
2015,59.0,MARION
2016,24.0,WILLIAM
2017,492.0,PEARL
2018,25.0,MERCER
2019,148.0,W BROADWAY
2020,656.0,4
2021,167.0,STANTON
2022,85.0,WALL
2023,175.0,AMOS
2024,,CENTRE & READE
2025,188.0,LAURENS
2026,20.0,COLUMBIA
2027,25.0,MERCER
2028,,W 25 & AVE 8
2029,38.0,MACDOUGAL
2030,133.0,W 20
2031,579.0,4
2032,264.0,BROOME
2033,541.0,HUDSON
2034,,JERSEY CITY
2035,214.0,W 18
2036,,E 25 & AVE 2
2037,178.0,ATLANTIC
2038,31.0,THOMPSON
2039,156.0,RIVINGTON
2040,,E 24 & AVE A
2041,18.0,JAM
2042,305.0,AVE 8
2043,16.0,2
2044,60.0,ELM
2045,9.0,ROOSEVELT
2046,55.0,RUTGERS
2047,56.0,FORSYTH
2048,328.0,SPRING
2049,5.0,SULLIVAN
2050,3.0,THOMAS
2051,148.0,W BROADWAY
2052,192.0,SPRING
2053,6.0,WEST
2054,182.0,JAY
2055,258.0,AVE 8
2056,56.0,GOUVERNEUR
2057,135.0,E 2IST
2058,702.0,4
2059,,AVE A AND B H 153 CLINTON
2060,17.0,AVE A
2061,,CARLTON
2062,,E 24 & AVE A
2063,35.0,HENRY
2064,156.0,SULLIVAN
2065,297.0,6
2066,79.0,NASSAU
2067,221.0,HOUSTON
2068,743.0,GREENWICH
2069,55.0,BEDFORD
2070,7.0,COMMERCE
2071,183.0,W 15
2072,130.0,ATTORNEY
2073,313.0,HOUSTON
2074,85.0,PINE
2075,144.0,AVE 2
2076,431.0,GRAND
2077,15.0,WALL
2078,68.0,PEARL 144 AVE 2
2079,68.0,PEARL
2080,68.0,PEARL
2081,77.0,AMITY
2082,88.0,JACKSON
2083,47.0,SOUTH
2084,594.0,CHERR
2085,1.0,BRG
2086,358.0,CHERRY
2087,120.0,MAIDEN LN
2088,105.0,PINEAPPLE
2089,114.0,FORSY
2090,60.0,LIVINGSTON
2091,8.0,GREENE
2092,1.0,BRG
2093,86.0,ROOSEVELT
2094,31.0,MARKET
2095,262.0,WM
2096,507.0,WASHTN
2097,114.0,SMITH
2098,253.0,W 16
2099,326.0,BLEECKER
2100,79.0,CHARLTON
2101,86.0,ROS VYLT
2102,260.0,HOUSTON
2103,117.0,MAIDEN LN
2104,70.0,BROADWAY AND 15 NEW
2105,362.0,HOUSTON
2106,912.0,BROADWAY
2107,5934.0,CHERRY
2108,8.0,5
2109,168.0,BOWERY
2110,21.0,MARION
2111,97.0,STANTE
2112,26.0,HAMERSLEY ESSE
2113,46.0,AND CO SCALE
2114,83.0,FULTON
2115,373.0,AVE C
2116,49.0,EXCHANGE PL
2117,30.0,JONES
2118,3.0,VANDAM
2119,175.0,WASHINGTON
2120,35.0,1
2121,27.0,GREENE
2122,27.0,MADISC
2123,98.0,CEDAR
2124,229.0,MULBERRY
2125,34.0,SOUTH
2126,84.0,AVE 5
2127,30.0,AMITY
2128,90.0,MOTT
2129,30.0,AMITY
2130,680.0,BROADWAY
2131,90.0,MOTT
2132,,BROOKLY
2133,17.0,JAY
2134,214.0,SPRING
2135,26.0,VARICK
2136,34.0,SOUTH
2137,190.0,LAURENS
2138,83.0,WOOSTI
2139,153.0,LAURENS
2140,50.0,JAMES
2141,131.0,HENRY
2142,54.0,W 21
2143,9.0,CARROLL PL
2144,178.0,CHAMBERS
2145,589.0,BROADWAY
2146,,CONNECTICUT
2147,10.0,AVE 10 AND 1 W AND 25 & AVE 9
2148,195.0,FULTON
2149,30.0,JONES
2150,28.0,JORALEMO
2151,181.0,ORCK
2152,96.0,ATTORNEY
2153,195.0,FULTON
2154,352.0,AVE 8
2155,,
2156,256.0,PEARL
2157,64.0,WALL B
2158,491.0,HOUSTON
2159,111.0,CHRYS
2160,270.0,HOUSTON
2161,200.0,WALKER
2162,,BROOKLYN
2163,32.0,MORTON
2164,2.0,HENRY
2165,111.0,MACDOUGAL
2166,68.0,WASHINGTON 20 GREENWICH
2167,,W 35 & AVE 9
2168,42.0,BEAVER 621 W B
2169,142.0,E AND W B
2170,,LEXINGTON AVE
2171,37.0,NASSAU
2172,23.0,WILLIAM
2173,,
2174,2.0,NASSAU
2175,227.0,W 2
2176,145.0,E 18TL
2177,189.0,MAIDEN LN
2178,243.0,TWELF
2179,65.0,WATER S JUDSON
2180,29914.0,BROADWAY
2181,30.0,S MARK
2182,570.0,G WIC
2183,5.0,CLINTON PL
2184,11.0,W WASHINGTON PL
2185,163.0,GREENE
2186,37.0,10
2187,15.0,S JOHN LA
2188,11.0,W WASHINGTON PL
2189,6.0,MINETTA
2190,226.0,W 19
2191,127.0,BLEECKER S BUN
2192,104.0,WALL
2193,42.0,BEAVER
2194,49.0,NASSAU
2195,23.0,WILLIAM
2196,157.0,WILLIAM
2197,124.0,PITT
2198,164.0,BROADWAY
2199,263.0,MONROE
2200,,20CITY HALL PL
2201,196.0,WILLIAM
2202,,W BROADWAY & WARREN
2203,348.0,GREENWICH
2204,107.0,W 13
2205,12.0,BEAVER
2206,496.0,BROOME
2207,,AVE W 7C 21
2208,43.0,FULTON
2209,193.0,WM
2210,78.0,SHERIFF
2211,,JERSY CITY
2212,230.0,W 19
2213,4.0,E 32D
2214,1574.0,BOWERY
2215,41.0,AVE B
2216,45.0,HESTER
2217,415.0,GRAND
2218,158.0,LEWIS
2219,561.0,GRAND
2220,,W 30 & AVE 7
2221,9.0,AVE 9 & W 30
2222,267.0,MONROE
2223,85.0,WOOSTER
2224,77.0,ORCHARD
2225,,W 29 & AVE 6
2226,348.0,GREENWICH
2227,564.0,4
2228,193.0,GRAND
2229,3.0,AVE B
2230,41.0,AVE B
2231,,
2232,16.0,FULTON
2233,18.0,WALL
2234,100.0,SCHEMMERHORN
2235,110.0,SCHEMMERHORN
2236,49.0,RUTGERS
2237,,PEEKSKILL
2238,27.0,ALY 1
2239,42.0,AVE 10
2240,8.0,
